date,temperature,humidity,rainfall
2024-06-07,24.88,74.95,42.6
2024-06-08,23.58,82.29,8.2
2024-06-09,24.17,83.42,0.0
2024-06-10,23.38,79.22,0.0
2024-06-11,22.39,72.5,0.0
2024-06-12,24.37,71.31,3.0
2024-06-13,26.49,73.43,0.2
2024-06-14,24.61,79.51,10.2
2024-06-15,21.14,80.59,0.0
2024-06-16,21.5,82.52,0.0
2024-06-17,22.65,79.71,0.0
2024-06-18,24.36,79.08,0.0
2024-06-19,27.31,72.7,0.0
2024-06-20,27.04,74.35,0.0
2024-06-21,29.73,61.43,0.0
2024-06-22,28.12,70.92,0.0
2024-06-23,26.45,80.14,0.0
2024-06-24,25.52,85.78,0.0
2024-06-25,26.0,80.7,0.0
2024-06-26,26.37,75.35,0.0
2024-06-27,24.78,81.57,0.0
2024-06-28,24.66,81.27,0.0
2024-06-29,26.5,70.41,0.0
2024-06-30,26.46,70.44,0.0
2024-07-01,25.55,72.77,0.0
2024-07-02,24.68,76.71,0.0
2024-07-03,23.7,81.44,0.0
2024-07-04,23.49,81.44,0.0
2024-07-05,24.05,75.19,0.0
2024-07-06,24.91,71.91,0.0
2024-07-07,24.77,72.89,0.0
2024-07-08,25.6,79.4,0.0
2024-07-09,28.29,73.93,0.0
2024-07-10,29.14,66.45,0.0
2024-07-11,28.6,66.95,0.0
2024-07-12,26.77,78.3,0.0
2024-07-13,27.69,76.1,0.0
2024-07-14,27.49,77.21,0.2
2024-07-15,28.2,76.22,0.2
2024-07-16,28.61,66.47,0.0
2024-07-17,29.65,61.73,0.0
2024-07-18,29.36,65.33,0.0
2024-07-19,29.58,64.47,0.0
2024-07-20,29.57,62.75,0.0
2024-07-21,27.33,81.35,0.0
2024-07-22,27.81,82.26,0.0
2024-07-23,27.09,78.27,1.8
2024-07-24,27.54,72.42,0.0
2024-07-25,26.79,75.22,0.0
2024-07-26,26.67,76.12,0.0
2024-07-27,27.01,71.12,0.0
2024-07-28,26.98,70.65,1.4
2024-07-29,27.35,71.38,0.2
2024-07-30,28.36,69.97,0.0
2024-07-31,27.18,66.92,0.0
2024-08-01,26.23,70.92,0.0
2024-08-02,25.11,80.53,0.0
2024-08-03,25.65,82.53,16.6
2024-08-04,26.12,81.84,4.0
2024-08-05,26.23,80.87,6.4
2024-08-06,26.0,80.31,1.4
2024-08-07,26.78,81.12,0.8
2024-08-08,26.66,78.51,2.6
2024-08-09,26.38,79.6,1.8
2024-08-10,28.4,73.75,0.4
2024-08-11,27.97,67.96,0.0
2024-08-12,28.51,66.31,0.0
2024-08-13,27.23,66.63,0.0
2024-08-14,26.52,72.49,0.0
2024-08-15,27.93,63.5,0.2
2024-08-16,28.78,60.44,0.0
2024-08-17,27.15,74.83,0.0
2024-08-18,27.01,77.7,0.0
2024-08-19,25.91,81.42,2.8
2024-08-20,25.84,78.66,8.2
2024-08-21,24.68,84.0,14.6
2024-08-22,26.34,75.94,1.4
2024-08-23,27.61,71.47,0.0
2024-08-24,27.51,75.31,1.0
2024-08-25,27.17,77.64,0.8
2024-08-26,23.29,81.67,0.0
2024-08-27,24.83,75.07,0.0
2024-08-28,25.93,69.85,0.0
2024-08-29,25.45,75.97,3.6
2024-08-30,23.2,82.9,2.6
2024-08-31,22.89,80.85,3.2
2024-09-01,24.48,74.09,0.0
2024-09-02,24.92,83.12,0.0
2024-09-03,23.36,85.5,18.4
2024-09-04,23.1,83.61,0.8
2024-09-05,24.05,83.4,4.0
2024-09-06,24.94,80.85,1.6
2024-09-07,24.84,86.86,0.6
2024-09-08,25.66,79.22,0.4
2024-09-09,23.91,84.06,0.0
2024-09-10,19.23,94.99,5.4
2024-09-11,21.23,85.12,7.6
2024-09-12,22.14,81.35,15.2
2024-09-13,21.31,91.13,1.0
2024-09-14,19.97,77.85,2.2
2024-09-15,16.93,78.4,0.0
2024-09-16,18.01,80.27,2.8
2024-09-17,17.62,87.71,0.0
2024-09-18,20.23,86.29,0.0
2024-09-19,18.18,91.78,1.8
2024-09-20,19.25,85.89,0.0
2024-09-21,19.32,84.42,10.2
2024-09-22,19.11,79.19,0.4
2024-09-23,19.48,81.53,0.0
2024-09-24,20.22,85.01,0.4
2024-09-25,20.47,87.3,27.8
2024-09-26,20.71,87.94,14.8
2024-09-27,20.52,85.92,0.0
2024-09-28,20.45,87.0,1.2
2024-09-29,19.84,85.95,2.8
2024-09-30,16.24,78.93,11.2
2024-10-01,14.88,80.53,6.2
2024-10-02,16.34,83.09,9.8
2024-10-03,18.45,85.44,0.4
2024-10-04,20.68,87.22,0.2
2024-10-05,18.6,97.16,48.6
2024-10-06,16.65,92.78,64.6
2024-10-07,16.05,86.59,170.0
2024-10-08,16.78,84.97,18.8
2024-10-09,16.31,91.65,0.4
2024-10-10,19.22,92.99,137.4
2024-10-11,20.01,90.97,45.0
2024-10-12,19.16,89.24,47.6
2024-10-13,17.22,86.99,42.0
2024-10-14,16.59,86.99,9.0
2024-10-15,17.55,85.49,78.8
2024-10-16,17.9,84.24,50.0
2024-10-17,16.6,83.05,0.0
2024-10-18,15.11,78.92,0.0
2024-10-19,13.38,87.12,0.0
2024-10-20,13.64,83.22,0.4
2024-10-21,14.45,82.87,0.4
2024-10-22,13.91,78.54,0.0
2024-10-23,13.61,79.4,1.4
2024-10-24,14.08,75.92,0.6
2024-10-25,12.91,76.32,0.2
