Date,Flow_Agios_m3,Flow_Borehole_m3,Flow_Distribution_m3,Hours_A1_9,Hours_A2_9,Hours_A3_9,Starts_A1_9,Starts_A2_9,Starts_A3_9,Energy_kWh,Year,Month,YearMonth,Total_Flow_Delivered_m3,Total_Flow_Inflows_To_Tank_m3,Total_Flow_Meter_Lines_Sum_m3,Flow_Pumped_On_Site_m3,Hours_Distribution_Total,Starts_Distribution_Total,Total_Hours,Total_Starts,Specific_Energy,Specific_Energy_Pumped_On_Site,Utilization_A1_pct,StartsPerHour_A1,Utilization_A2_pct,StartsPerHour_A2,Utilization_A3_pct,StartsPerHour_A3,FlowShare_Line_Agios_pct,FlowShare_Line_Borehole_pct,FlowShare_Line_Distribution_pct,FlowRate_Borehole_m3h,FlowRate_Distribution_m3h,Utilization_Distribution_Dominant_pct,StartsPerHour_Distribution,FlowRate_Agios_daily_avg_m3h,Pumps_Active
2020-01-11,865.0,232.0,1111.0,0.0,23.948333740234375,2.857222318649292,3.0,6.0,6.0,57.74300003051758,2020,1,2020-01,1111.0,1097.0,2208.0,1343.0,23.948333740234375,9.0,26.805556058883667,15.0,0.051973897417207544,0.042995532412894694,0.0,,99.78472391764322,0.25053935130024124,11.905092994372051,2.0999415974170352,39.17572463768116,10.507246376811594,50.31702898550725,81.19774176679203,46.39153654909467,99.78472391764322,0.37580902695036184,36.041666666666664,2
2020-01-12,865.0,250.0,1132.0,4.003333568572998,19.9505558013916,3.0966665744781494,2.0,5.0,6.0,59.63100051879883,2020,1,2020-01,1132.0,1115.0,2247.0,1382.0,23.9538893699646,7.0,27.05055594444275,13.0,0.05267756229575868,0.0431483361206938,16.680556535720825,0.49958365091043533,83.12731583913168,0.25061958422487846,12.902777393658956,1.9375673343233992,38.495772140631956,11.125945705384959,50.378282153983086,80.73197226347497,47.257461304776534,83.12731583913168,0.29222811760904216,36.041666666666664,3
2020-01-13,901.0,177.0,1097.0,0.0,23.949443817138672,2.193333387374878,0.0,6.0,5.0,54.47200012207031,2020,1,2020-01,1097.0,1078.0,2175.0,1274.0,23.949443817138672,6.0,26.14277720451355,11.0,0.04965542399459463,0.042756671995345615,0.0,,99.78934923807779,0.25052773859016664,9.138889114061993,2.2796352021907262,41.42528735632184,8.137931034482758,50.4367816091954,80.6990861575517,45.80482153890213,99.78934923807779,0.25052773859016664,37.541666666666664,2
2020-01-14,959.0,66.0,1043.0,4.003333568572998,19.9505558013916,0.8149999976158142,4.0,5.0,2.0,47.61600112915039,2020,1,2020-01,1043.0,1025.0,2068.0,1109.0,23.9538893699646,9.0,24.768889367580414,11.0,0.04565292533954975,0.04293597937705175,16.680556535720825,0.9991673018208707,83.12731583913168,0.25061958422487846,3.3958333233992257,2.4539877372401997,46.37330754352031,3.1914893617021276,50.435203094777556,80.98159532892659,43.54198952374728,83.12731583913168,0.37572186549733994,39.958333333333336,3
2020-01-15,922.0,107.0,1049.0,0.0,23.948888778686523,1.3350000381469727,0.0,6.0,3.0,49.715999603271484,2020,1,2020-01,1049.0,1029.0,2078.0,1156.0,23.948888778686523,6.0,25.283888816833496,9.0,0.0473937079154161,0.043006920072034154,0.0,,99.7870365778605,0.2505335448106361,5.562500158945719,2.247190947023572,44.36958614051973,5.149181905678537,50.48123195380173,80.14981044384074,43.801614751059546,99.7870365778605,0.2505335448106361,38.416666666666664,2
2020-01-16,895.0,139.0,1053.0,4.000555515289307,19.95222282409668,1.7261110544204712,1.0,5.0,4.0,51.45500183105469,2020,1,2020-01,1053.0,1034.0,2087.0,1192.0,23.952778339385986,6.0,25.678889393806458,10.0,0.04886514893737387,0.04316694784484454,16.668981313705444,0.2499652851155806,83.13426176706949,0.25059864477663135,7.19212939341863,2.3173480001511084,42.88452323909919,6.660277910876856,50.455198850023955,80.52784300525101,43.961497287708504,83.13426176706949,0.2504928620382251,37.291666666666664,3
2020-01-17,918.0,110.0,1047.0,0.0,23.471111297607422,1.3583333492279053,2.0,7.0,6.0,57.63800048828125,2020,1,2020-01,1047.0,1028.0,2075.0,1157.0,23.471111297607422,9.0,24.829444646835327,15.0,0.05505062128775669,0.04981676792418431,0.0,,97.79629707336426,0.29823896752232437,5.659722288449606,4.417177862422711,44.24096385542169,5.301204819277109,50.45783132530121,80.98159414441636,44.60802842798194,97.79629707336426,0.3834501011001313,38.25,2
2020-01-18,805.0,284.0,1106.0,0.0,23.948888778686523,3.529444456100464,1.0,6.0,7.0,89.67500305175781,2020,1,2020-01,1106.0,1089.0,2195.0,1390.0,23.948888778686523,7.0,27.478333234786987,14.0,0.08108047292202333,0.06451439068471786,0.0,,99.7870365778605,0.2505335448106361,14.706018567085266,1.9833149627559257,36.674259681093396,12.938496583143507,50.3872437357631,80.46592134609756,46.181683426760586,99.7870365778605,0.29228913561240877,33.541666666666664,2
2020-01-19,870.0,179.0,1067.0,0.0,23.94611167907715,2.2200000286102295,1.0,6.0,5.0,80.3949966430664,2020,1,2020-01,1067.0,1049.0,2116.0,1246.0,23.94611167907715,7.0,26.166111707687378,12.0,0.07534676348928436,0.06452246921594415,0.0,,99.77546532948813,0.25056259990812974,9.25000011920929,2.2522522232263724,41.11531190926276,8.459357277882798,50.42533081285444,80.63062959150413,44.55838235032907,99.77546532948813,0.29232303322615133,36.25,2
2020-01-20,908.0,143.0,1070.0,4.003333568572998,19.949443817138672,1.7805556058883667,3.0,5.0,4.0,78.09600067138672,2020,1,2020-01,1070.0,1051.0,2121.0,1213.0,23.95277738571167,8.0,25.733332991600037,12.0,0.07298691651531469,0.06438252322455625,16.680556535720825,0.749375476365653,83.12268257141113,0.2506335537888266,7.418981691201528,2.246489796090526,42.809995285242806,6.742102781706742,50.447901933050446,80.31201021023631,44.67122884205809,83.12268257141113,0.3339904960153876,37.833333333333336,3
2020-01-21,896.0,138.0,1053.0,0.0,23.947221755981445,1.7122222185134888,3.0,6.0,4.0,76.88899993896484,2020,1,2020-01,1053.0,1034.0,2087.0,1191.0,23.947221755981445,9.0,25.659443974494934,13.0,0.07301899329436358,0.06455835427285042,0.0,,99.7800906499227,0.25055098504282,7.134259243806203,2.336145365215916,42.93243890752276,6.6123622424532815,50.455198850023955,80.5970150999491,43.971697875014904,99.7800906499227,0.37582647756422993,37.333333333333336,2
2020-01-22,885.0,175.0,1079.0,0.0,23.949443817138672,2.1811110973358154,1.0,6.0,5.0,79.58200073242188,2020,1,2020-01,1079.0,1060.0,2139.0,1254.0,23.949443817138672,7.0,26.130554914474487,12.0,0.07375532968713798,0.06346252052027263,0.0,,99.78934923807779,0.25052773859016664,9.087962905565899,2.2924095916560154,41.374474053295934,8.18139317438055,50.44413277232351,80.23433570796054,45.05323832313164,99.78934923807779,0.2922823616885277,36.875,2
2020-01-23,934.0,102.0,1056.0,4.003333568572998,19.95111083984375,1.2649999856948853,1.0,5.0,3.0,37.303001403808594,2020,1,2020-01,1056.0,1036.0,2092.0,1158.0,23.954444408416748,6.0,25.219444394111633,9.0,0.035324811935424805,0.03221330000328894,16.680556535720825,0.24979182545521766,83.12962849934897,0.25061261200627755,5.270833273728689,2.371541528794604,44.64627151051625,4.875717017208412,50.47801147227533,80.63241197901652,44.083677416828706,83.12962849934897,0.2504754398683449,38.916666666666664,3
2020-01-24,921.0,103.0,1043.0,0.0,23.946666717529297,1.2805556058883667,0.0,6.0,3.0,36.96099853515625,2020,1,2020-01,1043.0,1024.0,2067.0,1146.0,23.946666717529297,6.0,25.227222323417664,9.0,0.035437198979056804,0.03225218022264943,0.0,,99.77777798970541,0.2505567923408695,5.335648357868195,2.342733096637997,44.55732946298984,4.98306724721819,50.459603289791964,80.43383631790456,43.55512240192115,99.77777798970541,0.2505567923408695,38.375,2
2020-01-25,853.0,213.0,1084.0,0.0,23.939443588256836,2.6455554962158203,1.0,6.0,6.0,41.632999420166016,2020,1,2020-01,1084.0,1066.0,2150.0,1297.0,23.939443588256836,7.0,26.584999084472656,13.0,0.038406826033363484,0.03209945984592599,0.0,,99.74768161773682,0.2506323915959023,11.02314790089925,2.2679546917773408,39.674418604651166,9.906976744186046,50.41860465116279,80.51239155809559,45.28091874832635,99.74768161773682,0.29240445686188604,35.541666666666664,2
2020-01-26,820.0,262.0,1099.0,4.003333568572998,19.94611167907715,3.2555556297302246,1.0,5.0,7.0,43.97600173950195,2020,1,2020-01,1099.0,1082.0,2181.0,1361.0,23.949445247650146,6.0,27.20500087738037,13.0,0.04001456027252225,0.03231153691366786,16.680556535720825,0.24979182545521766,83.10879866282144,0.25067542388448794,13.564815123875936,2.1501705994746168,37.59743237047226,12.012838147638698,50.38972948188905,80.47781386604994,45.88832804416757,83.10879866282144,0.2505277236260286,34.166666666666664,3
2020-01-27,992.0,32.0,1046.0,0.0,23.89611053466797,0.4050000011920929,0.0,6.0,1.0,34.358001708984375,2020,1,2020-01,1046.0,1024.0,2070.0,1078.0,23.89611053466797,6.0,24.30111053586006,7.0,0.032847037962700165,0.03187198674302818,0.0,,99.5671272277832,0.25108688676742297,1.6875000049670537,2.4691357952013844,47.92270531400966,1.5458937198067633,50.53140096618357,79.0123454464443,43.77281392645408,99.5671272277832,0.25108688676742297,41.333333333333336,2
2020-01-28,923.0,139.0,1081.0,0.0,23.939443588256836,1.7261110544204712,1.0,6.0,4.0,38.917999267578125,2020,1,2020-01,1081.0,1062.0,2143.0,1220.0,23.939443588256836,7.0,25.665554642677307,11.0,0.03600184946121936,0.031899999399654204,0.0,,99.74768161773682,0.2506323915959023,7.19212939341863,2.3173480001511084,43.07046196920205,6.48623425104993,50.443303779748014,80.52784300525101,45.1556025525284,99.74768161773682,0.29240445686188604,38.458333333333336,2
2020-01-29,953.0,67.0,1041.0,0.0,23.898889541625977,0.8349999785423279,1.0,6.0,2.0,35.56999969482422,2020,1,2020-01,1041.0,1020.0,2061.0,1108.0,23.898889541625977,7.0,24.733889520168304,9.0,0.03416906791049397,0.03210288781121319,0.0,,99.57870642344156,0.25105768992109356,3.4791665772596994,2.395209642389968,46.23968947113052,3.2508491023774866,50.509461426491995,80.23952302006393,43.55850920130973,99.57870642344156,0.2929006382412758,39.708333333333336,2
2020-01-30,900.0,137.0,1055.0,4.003333568572998,19.949443817138672,1.701111078262329,2.0,5.0,4.0,38.619998931884766,2020,1,2020-01,1055.0,1037.0,2092.0,1192.0,23.95277738571167,7.0,25.653888463974,11.0,0.03660663405865854,0.032399327962990575,16.680556535720825,0.49958365091043533,83.12268257141113,0.2506335537888266,7.087962826093038,2.3514043563139726,43.021032504780116,6.548757170172085,50.430210325047796,80.53559920375356,44.04499666202924,83.12268257141113,0.2922416840134642,37.5,3
2020-01-31,894.0,135.0,1048.0,0.0,23.947221755981445,1.6766666173934937,0.0,6.0,4.0,38.3120002746582,2020,1,2020-01,1048.0,1029.0,2077.0,1183.0,23.947221755981445,6.0,25.62388837337494,10.0,0.03655725217047538,0.032385460925323926,0.0,,99.7800906499227,0.25055098504282,6.986110905806224,2.385685954801382,43.042850264805004,6.499759268175252,50.457390467019735,80.51690097454663,43.76290538747922,99.7800906499227,0.25055098504282,37.25,2
2020-02-01,835.0,223.0,1077.0,4.000555515289307,19.946666717529297,2.777777671813965,2.0,5.0,6.0,42.40800094604492,2020,2,2020-02,1077.0,1058.0,2135.0,1300.0,23.947222232818604,7.0,26.72499990463257,13.0,0.039376045446652665,0.032621539189265324,16.668981313705444,0.4999305702311612,83.11111132303873,0.25066844855867365,11.574073632558186,2.160000082397464,39.11007025761124,10.44496487119438,50.44496487119437,80.28000306243908,44.973900919665724,83.11111132303873,0.29230947672948937,34.791666666666664,3
2020-02-02,913.0,110.0,1042.0,0.0,23.947778701782227,1.368333339691162,0.0,6.0,3.0,37.44200134277344,2020,2,2020-02,1042.0,1023.0,2065.0,1152.0,23.947778701782227,6.0,25.31611204147339,9.0,0.035932822785771056,0.03250173727671305,0.0,,99.78241125742593,0.25054515805900074,5.701388915379843,2.192448223674146,44.21307506053269,5.326876513317192,50.46004842615012,80.38976820138535,43.5113424495798,99.78241125742593,0.25054515805900074,38.041666666666664,2
2020-02-03,917.0,101.0,1037.0,0.0,23.948333740234375,1.2549999952316284,0.0,6.0,3.0,37.02899932861328,2020,2,2020-02,1037.0,1018.0,2055.0,1138.0,23.948333740234375,6.0,25.203333735466003,9.0,0.03570781034581801,0.03253866373340358,0.0,,99.78472391764322,0.25053935130024124,5.229166646798452,2.3904382560944204,44.62287104622871,4.914841849148418,50.462287104622874,80.47808795517882,43.301551216391694,99.78472391764322,0.25053935130024124,38.208333333333336,2
2020-02-04,932.0,67.0,1020.0,0.0,23.945554733276367,0.8311111330986023,1.0,6.0,2.0,35.481998443603516,2020,2,2020-02,1020.0,999.0,2019.0,1087.0,23.945554733276367,7.0,24.77666586637497,9.0,0.03478627298392502,0.03264213288279992,0.0,,99.77314472198486,0.25056842770328447,3.4629630545775094,2.406417048636409,46.161466072313026,3.3184744923229323,50.52005943536404,80.6149711293197,42.59663270955836,99.77314472198486,0.29232983232049853,38.833333333333336,2
2020-02-05,968.0,31.0,1019.0,0.0,23.947221755981445,0.38777777552604675,0.0,6.0,1.0,34.229000091552734,2020,2,2020-02,1019.0,999.0,2018.0,1050.0,23.947221755981445,6.0,24.334999531507492,7.0,0.03359077535971809,0.0325990477062407,0.0,,99.7800906499227,0.25055098504282,1.6157407313585281,2.5787965765790277,47.968285431119924,1.5361744301288405,50.49554013875124,79.94269387394985,42.551908959772256,99.7800906499227,0.25055098504282,40.333333333333336,2
2020-02-06,946.0,69.0,1037.0,0.0,23.94611167907715,0.8566666841506958,2.0,6.0,2.0,35.86000061035156,2020,2,2020-02,1037.0,1015.0,2052.0,1106.0,23.94611167907715,8.0,24.802778363227844,10.0,0.03458052132145763,0.03242314702563433,0.0,,99.77546532948813,0.25056259990812974,3.5694445172945657,2.334630302546213,46.10136452241716,3.3625730994152043,50.53606237816764,80.54474543784434,43.30556935078842,99.77546532948813,0.334083466544173,39.416666666666664,2
2020-02-07,922.0,100.0,1041.0,0.0,23.94611167907715,1.246666669845581,1.0,6.0,3.0,37.000999450683594,2020,2,2020-02,1041.0,1022.0,2063.0,1141.0,23.94611167907715,7.0,25.19277834892273,10.0,0.03554370744542132,0.03242857094713724,0.0,,99.77546532948813,0.25056259990812974,5.1944444576899205,2.406417106163267,44.69219583131362,4.847309743092584,50.460494425593794,80.21390353877557,43.47261108406051,99.77546532948813,0.29232303322615133,38.416666666666664,2
2020-02-08,803.0,269.0,1089.0,4.003333568572998,19.947221755981445,3.3550000190734863,1.0,5.0,7.0,44.279998779296875,2020,2,2020-02,1089.0,1072.0,2161.0,1358.0,23.950555324554443,6.0,27.30555534362793,13.0,0.04066115590385388,0.0326067737697326,16.680556535720825,0.24979182545521766,83.11342398325601,0.2506614736210411,13.979166746139526,2.086438140150328,37.15872281351226,12.447940768162887,50.39333641832485,80.17883710006261,45.46867432687634,83.11342398325601,0.250516111993809,33.458333333333336,3
2020-02-09,834.0,229.0,1081.0,0.0,23.945554733276367,2.8561110496520996,0.0,6.0,6.0,42.494998931884766,2020,2,2020-02,1081.0,1063.0,2144.0,1310.0,23.945554733276367,6.0,26.801665782928467,12.0,0.039310822323667685,0.032438930482354786,0.0,,99.77314472198486,0.25056842770328447,11.900462706883747,2.100758652479866,38.899253731343286,10.680970149253731,50.41977611940298,80.17895523631488,45.14407839120842,99.77314472198486,0.25056842770328447,34.75,2
2020-02-10,984.0,33.0,1037.0,0.0,23.942222595214844,0.4099999964237213,0.0,6.0,2.0,34.43600082397461,2020,2,2020-02,1037.0,1017.0,2054.0,1070.0,23.942222595214844,6.0,24.352222591638565,8.0,0.03320732962774794,0.03218317834016319,0.0,,99.75926081339517,0.25060330034685985,1.708333318432172,4.878048823037225,47.906523855890946,1.6066212268743916,50.486854917234666,80.4878055801142,43.31260374328228,99.75926081339517,0.25060330034685985,41.0,2
